"
Great memories of Indian cricket esp the 1971 series win in the West Indies. There are Test countries out there with better bowling attacks who are yet to win a Test series there despite the Windies having been in serious decline over the last 15 years.
",Positive
"
Always enjoy Mr. Ramnarayan's musings; more quotes such as the one from Vishy pls as these are personal interactions that separate us fans from the people who were close to the stars of yesteryear.
",Positive
"
That was a period when there were no helmets and mishits never reached the boundary and the bowling was brilliant and pitches difficult. It is difficult to believe that the present day batsmen with inflated averages would have crossed thirty regularly
",Negative
"
Sir, as an young fan who don't have much memories of India West Indies duels, hope that the coming series in Caribbeans will prove to be just as good a start for me as it turned out for you in 1950's
",Positive
"
To win is the objective of every team,yet paramount to results were the spirit of men who represented their teams. Their dignified approach and grace was a showcase that lit the hearts of the thousands who watched them play. It was the good old days when Sir Frank Worrell and his team left an indelible  impression on the Australians decades ago. That class gradually tapered out by the early 70s. Today it's quite a contrast, the ""gentle"" from men can hardly be seen or detected. The old memories are sweet. In those days test cricket was one and far and the artists were special, not only by skills but as good ambassadors of their nation. Avin Kallicharran started his career with two centuries. Sunil Gavaskar was a sensation in the WI. Dilip Sardesai and Gundappa Vishwanauth  graceful. Over in India Clive H Lloyd scored a magnificent double hundred. Yes a lot of memories,I like to reflect and read of them.How I wish the finesse would have lasted. Today much have changed.
",Positive
"
 
@JG no doubt Tredwell has been a great servant over the last couple of years, though when Australia went after him he did have no response. Also there are no real other spin options in white-ball cricket, unless one considers Briggs or Parry.
 
 
Re Bopara I actually think he has been our best limited overs bowler recently, but I wonder how conditions based that is? Also you have to remember that Bresnan usually plays, so compared to him Bopara will always look good
 
",Negative
"
Re Bopara I actually think he has been our best limited overs bowler recently, but I wonder how conditions based that is? Also you have to remember that Bresnan usually plays, so compared to him Bopara will always look good
",Negative
"
@Codand Chips - Think Tredwell is way above any spinner for England in shorter formats. I seem to remember the last time Parry played alongside Tredwell , Tredwell's figures were much better.
   You have to factor in conditions - Eng were reluctant to try Root so I guess they factored in what a hard job it would be with the wet ball etc - and the fact that Leask  who had already hit Ravi for 6 was on fire. For me Ravi and Tredwell (unless they hit a bad run of games) should be mainstays for their bowling in this side
",Positive
"
@Jason Hutchinson I've had my doubts about Bell in white-ball cricket due to the lack of willingness to attack when needed. However I felt he played well yesterday, especially given the conditions. I do think Lumb is very hard done by mind and Hales could deserve a chance given his T20I stats.
",Positive
"
@Chomolungma I doubt we'll be winning too many matches or pushing promotion this year. But at least Bates is getting a game.
",Negative
"
Professional performance. Potential banana skin avoided.
",Positive
"
All in all a good run out.
",Positive
"
Didn't see much of the game - bar the opening partnership where Cook looked in trouble and Bell got out soon after he started to purr
   The scorecard is decent enough - winning a T20 game by 40 runs seems ok to me.
",Positive
"
1 - I've always thought England overrest players but then occasionally have a brainwave and run them into the ground (Root earlier this year)
   I remember Merson (in football) talking about squad rotation etc. He implied that unless a player has an injury , if he's firing then keep him going. When they are showing signs of loss of form etc is the ideal time to rest a player
",Neutral
"
 
I assume the squad will stay the same for Sri Lanka plus 1 or 2. Lumb was unlucky to miss out but an extra batsman would have to be more adaptable, like James Vince, so they could fill in anywhere. There's no obvious bowler to come into the squad, perhaps due to the lack of List matches.
 
 
Woakes looks like being the Jonny Bairstow of 2014, ie eternal drinks carrier and not playing any cricket before the tests. Good thing he's been released to play for Warwickshire. Personally I still don't see him as a white-ball cricketer.
 
 
Ali's role confuses me. He rarely bowled in his previous matches and didn't exactly showcase his batting, so still selecting him when somebody like Lumb is left out is bizarre.
 
",Negative
"
Woakes looks like being the Jonny Bairstow of 2014, ie eternal drinks carrier and not playing any cricket before the tests. Good thing he's been released to play for Warwickshire. Personally I still don't see him as a white-ball cricketer.
",Negative
"
 
@CodandChips I totally agree with respect to the Hampshire attack, especially if you're running with Balcombe who for me has never really set the game alight.  I'm not a fan of that approach and it will be interesting to see if it persists throughout the season. That said, I guess if you're committed to using upper order players the likes of JV, Liam and Slug for a significant number of overs you can take the risk, but when you don't know if Slug will turn in 25 overs at 3s or 5s it can be a big risk, and Liam on a bad day isn't a joy to watch.  
 
 
Yeah, you're right, JV continues to impress.  Those ground shots are delightful and, as I've said before, never mind comparing him to Vaughan, his classy style is more of a right handed Gower.
 
",Positive
"
Yeah, you're right, JV continues to impress.  Those ground shots are delightful and, as I've said before, never mind comparing him to Vaughan, his classy style is more of a right handed Gower.
",Positive
"
Pretty decent performance though shouldn't read too much into it.
",Positive
"
Bell batted well. Cook may have struggled but I wouldn't worry about that. No disrespect to Scotland but arguably their attack is not as good as the ones Cook has been scoring championship hundreds against.
",Positive
"
I'm not a massive fan of the light blue. Arguably it's offensive to Scotland to nick their colour.
",Negative
"
 
Aye, we nearly got you.  For heavens sake lighten up you lot, it's only sport.  4 August this year is the 100th anniversary of the UK declaration of war; the first word war.  This is just a game.  Ach well, I'm back off to watch Hampshire.  I doubt if you'll print this one, but keep up the good work Cricinfo.
 
",Positive
"
 
No complaints here, I'm just glad we got a game in. Credit to the umpires and both sets of players, this made for an entertaining listen. Scotland are coming on nicely, it's a shame they were dumped from the domestic one-dayers so early (I appreciate it was results based but there looks to have been genuine improvement). Sounds like Bell was in decent nick. Probably too short a format for Cook but hey, they weren't to know it'd be a 20:20, not going to drop himself is he? Cracking innings from Leask.
 
",Positive
"
 
I doubt England has learned very much from that game. I presume they haven't got Ballance in the side to be a #7 batsman. Gurney did well and has to be an improvement on Dernbach, but that was about it.
 
 
It's good that the ECB is actively supporting cricket in Scotland, but other than public relations I don't see many gains for England from this match. Well played by Leask, though, he might be a name to watch for T20.
 
",Negative
"
It's good that the ECB is actively supporting cricket in Scotland, but other than public relations I don't see many gains for England from this match. Well played by Leask, though, he might be a name to watch for T20.
",Negative
"
Totally agreeing with yorkshire-86.  The hard cold fact is both those players missed last week's matches to do little all week and then bowl 4 overs today.  One could half reasonably argue that missing a round if CC matches then will reduce risk of 'burnout' late summer.  But to then deny CC cricket starting this Sunday is absurd!  Given we don't play SL until the 20th May.  These two ( and Jimmy who probably won't play the T20), will have had no decent match practice in more challenging cricket since late April!
",Negative
"
Keep your eyes on that young Leask lad!  I'm sure there'd be a county or two chasing him up for a start in the T20 having seen that, very clean striking of the ball and pretty unlucky to pick out Anderson the way he did.
",Positive
"
Rather unusually scathing report from you George during the preview to this match, implying that it was somewhat worthless. What would you rather the players do? Sit around with their heads buried in laptops as usual? I think the best place for cricket players is on the field, playing and taking part in games/drills/practice as much as possible. Sure a loss for England would have provoked many a snigger from outsiders; but climbing out of the pit that England are currently in, I'll take match practice every time.
",Negative
"
The utter absurdity and futility of taking players from this week's County Championship matches to prepare for a match against opponents routinely despatched by County sides. Is there no limit to the extent the ECB will go to, to dumb down the County Championship? Playing for Sussex this week didn't appear to harm Machin much, judging by the fact he was one of the top two scorers in the Scotland innings so was this ridiculous over-preparation for this match really necessary?
",Negative
"
What planet are England on? Jordan and Gurney, two players fighting to get games in the longer format, are made to miss TWO championship games (last week and next week) as they are totally and utterly jaded after bowling FOUR overs each... Makes sense does that! Also Cook opening would have cost us dearly against better opposition, in a 20 over game he should be batting no higher than 8. At least they picked a decent starting XI rather than packing the side with bowlers!
",Negative
"
Cricket in Scotland is not ideal. Weather is worse than England and that's saying something
",Negative
"
 
How thing a waste of time and money. A fixture not to bother repeating.
 
",Negative
"
 
""But the fact that England have played only two of their previous 616 ODIs against Scotland, does not suggest that encouragement is especially effusive.""
 
 
I know England-bashing is a popular sport in itself on Cricinfo, but it's a bit rich to single us out on this point - the fact is that England are one of the few international teams to regularly provide an associate (Ireland or Scotland) with an ODI fixture every year, unlike India or South Africa who only play the associates in tournaments (ie when they don't have a choice).
 
",Positive
"
I know England-bashing is a popular sport in itself on Cricinfo, but it's a bit rich to single us out on this point - the fact is that England are one of the few international teams to regularly provide an associate (Ireland or Scotland) with an ODI fixture every year, unlike India or South Africa who only play the associates in tournaments (ie when they don't have a choice).
",Positive
"
@ Devinda Daulagala asked ""Which Global final did England make it to in the recent past??? Mmmmm like the last 10 years or so?""
",Negative
"
When was Devinda Daulagala last well informed about Global Cricket? Mmmmmmmm, like 10 years ago or so?
",Negative
"
""England are No. 4 in the ODI rankings and reached the final of the last global ODI tournament"" in which Jonathan Trott, England's top run maker, was a vital link in the chain, scoring fifty more runs than the 2nd placed Joe Root. 
",Positive
"
 
I couldn't agree more that matches like this are nerve racking because there's little to gain by winning but heaps to lose if you get rolled. Still, it's that sort of thing that builds character in a team. Life is full of annoyances and taking on things like this match will actually do something to shape the future attitude of your team. You can't take out more than you put in so I think this game is an important test of where Englands mentality is really at. .. If England go into the game with the same attitude as the author of the article they deserve to go down heavily. I think it comes across as a very negative piece and that's not a good way to go for any sporting team imo.
 
",Positive
"
 
Incredible to think How The Netherlands who beat England recently in T20 with consummate ease are left this summer with no (and I mean zero) home international fixtures. They lost their ODI status because of 1 one off tournament in New Zealand. Anyone who follows Associate cricket and maybe those who don't know that the Orange team are far stronger than the Blue one.
 
",Negative
"
 
Labelling the fixture ""little more than a perfunctory sop."" does little to encourage interest in the game; better that this fixture (and the relationship between England and Scotland) is given the treatment Scottish cricket deserves and write about it being an opportunity.
 
",Negative
"
 
Hmm... why didn't they choose to play in the Shetlands instead of Aberdeen!
 
",Negative
"
 
There is a heads must roll brigade which want to use any single match to despatch certain players. Stephen Westmoreland is no exception. 'No excuses'. But there are actually. Batting in Scotland as far North as Aberdeen in May is as dicey as it gets. It will all be a bit of a lottery for both sides, but you fancy the local side will have an advantage. Of course England ought to win. But to think of a single game in May being a decider of careers is plainly nonsensical. If the pitch is tricky, the match will be tricky, players aren't supermen. It will be a great leveller and could lead to an exciting game. What is wrong with that? Giles got the push because his side were beaten by Holland in a dead rubber? Is that how the ECB works now? Funny that the batting coach's role was never brought into question though. We are told Thorpe is in line to replace Gooch.
 
",Negative
"
 
It is always better choice not to play IPL as it kind if helps the modern day cricketers to concentrate more on test match cricket. in case a country has an entirely different team for T20, they can probably play IPL or any T20 games for that matter. I see guys like Cook, Root, Siddle, Phil Hughes playing county in England. It certainly helps them to be in order for Test commiments coming up. Very few modern players have the capacity to adopt to all formats of the game very quickly namely, Virat Kohli and AB de Villiers. So i dont think people have got much to worry abt the fact that English players are not playing IPL or big bash.
 
",Positive
"
 
Some very funny ideas here.  Particularly the nothing to gain everything to lose perspective, well, so what?  All teams have to play matches like this at times, if England show up without actually 'showing up'  and they lose then it just 'shows them up' for what they are.  Conversely if they thrash the Scots then most people will yawn and go back to their corners, what else would you expect, MBE's?
 
 
Also people talking of finished careers for two of Englands best players, neither of whom are even 30 years old.. why the drama?  My goodness it is indeed little wonder English cricket is in such a state.
 
 
At the end of the day this is about Scottish cricket and they've earned these rare opportunities by fighting their way to the WC next year.  When you look through the list of teams they've had to get past to arrive at this point you'd have to say they are deserving of these matches. Good on the ECB for throwing them a few crumbs, needs to be more but it's a step in the right direction.
 
",Negative
"
Also people talking of finished careers for two of Englands best players, neither of whom are even 30 years old.. why the drama?  My goodness it is indeed little wonder English cricket is in such a state.
",Negative
"
 
This is really a no win situation. If England win no one will take notice, but if they lose the media will tear us apart like a pack of hounds with a fox. Perhaps, if anything, if someone scores a fair few runs or takes a 5 for, then they can take some form into the Sri Lanka series, however I cant see us winning this game easily in all honesty. Dont get me wrong, I'm not having a go at Moores or the like as it seems so fashionable to do so at the moment, just warning people of the impending detrimental effects of this match.
 
",Negative
"
 
can't wait to see if morgan turns up, esp if the team is in dire need of his runs. it could/should be his last chance to show his worth at international level or forever be banished.
 
",Neutral
"
 
@CricketingStargazer, ts a bit of a leap to suggest broad my not represent England anymore when he's got a case of tendonitis, a condition that a lot of sports men have suffered from and recovered from to have very good international careers.
 
",Positive
"
 
Damned if you win and damned if you lose. A Full Member should never lose a game like this. It should not even be close. So, if England win, everyone will say that it means nothing (as will any runs of wickets). If England lose...
 
 
Will no domestic limited overs cricket since September to assess form, you are just making guesses. Hopefully they are good ones, particularly as it looks as if Stuart Broad may not play much more for England.
 
",Negative
"
Will no domestic limited overs cricket since September to assess form, you are just making guesses. Hopefully they are good ones, particularly as it looks as if Stuart Broad may not play much more for England.
",Positive
"
Eng has a history of losing the small games. All the best to Scotland
",Positive
"
Englend players are cursing themselves by not participating in IPL. Missing big events and experience when whole world is there out in India.
",Negative
"
I think this is the side I'd have picked from the squad they've picked. I like the balance too - plenty of bowling options - 3 full time pacers , a full time spinner, 2 part time spinners and Ravi's cutters.
   The one issue I have is playing Ravi at 6 and Jos at 7. Ravi has shown more urgency with the bat but not enough to put him up the order.I'd also probably go Root above Ali and maybe Morgan and Buttler floating
",Positive
"
 
This should not be a tricky match for England whatsoever. If England lose, player heads need to roll. No excuses.
 
",Negative
"
 
Sri Lanka beat the talented Irish team comprehensively  in their backyard against a moving ball. England have to do the same to build up their confidence.
 
",Neutral
"
 
There's no truth in the rumour that ""nights are fair drawin in"" will replace ""bad light stopped play"" for this encounter, but CodandChips might be right, the weather could just be ""murdur.""
 
",Negative
"
 
I fancy weather will be the winner....
 
",Neutral
"
 
You have to ask yourself the question. Is the unthinkable possible? A windswept Aberdeen with the ball doing strange things on an uncertain wicket. Is the unthinkable really possible....can England beat Scotland??
 
",Negative
"
 
I agree with the probable team from the squad, though they might go with Ballance over Ali and have Root at 3.
 
 
I don't like the squad selection though. Lumb's omission surprised me. He played well in the Windies so why drop him? Given the world cup is only a few months away his his age really an issue?- especially when Rogers is 37. 
 
 
Woakes is not a white-ball cricketer. I like him as a red-ball allrounder, though his batting this season has been poor.I guess he's better than Bresnan or Dernbach mind.
 
 
Given we are 4th in the rankings and have been on the slide in ODIs, surely more of a new approach is needed? I like Gurney as a selection, but I don't see just 1 new face as making all the difference. 
 
 
Scotland will be tough, though they're no Ireland. Weather will cause issues though.
 
",Negative
"
I don't like the squad selection though. Lumb's omission surprised me. He played well in the Windies so why drop him? Given the world cup is only a few months away his his age really an issue?- especially when Rogers is 37. 
",Negative
"
Given we are 4th in the rankings and have been on the slide in ODIs, surely more of a new approach is needed? I like Gurney as a selection, but I don't see just 1 new face as making all the difference. 
",Negative
"
 
Thirimanne's 10 runs from 37 balls in the 2nd ODI vs England just isn't quick enough and leaves SL 20 runs short. Kusal is a better open to open the innings with Dilshan. Even if he fails it's at a run a ball or better and if he stays in for 10 overs plus SL wins.
 
",Negative
"
 
@Lenard Fernardo. I am not comparing Tharanga, Vithanage or Kusal, just noting Tharanga's crucial ODI innings vs Ireland and Kithuruwan's T20 blitz (52 off 24 balls) vs Sussex. And noting that neither Tharanga nor promising Kithuruwan are in the current ODI squad, and Kusal is. This leaves only an under-performing Kusal as a selection option to open with Dilshan, which would allow Thirimanne to drop to 3. Why Tharanga with his impressive England record was not selected for the England tour (only for Ireland ODIs) especially after 2 centuries for SL A vs England Lions, and why he was dropped from SLs ODI and Test teams in the first place are the key questions. I watched his excellent 149 for SL A vs England Lions in the 3rd Test at the Premadasa in February.
The selectors should recall Tharanga for both home series vs South Africa in July and Pakistan in August (4 Tests and 6 ODIs in total) and give the SL A  captaincy for the mid-July tour of England to someone else.
 
",Positive
"
 
@FawltyBean: Good...  who needs experience or skills.! In the near future, Reality will strike with a Bang, when it appears in Practical Terms.!! Don't worry pal, Tharanga wouldn't be even considered for a place in the squad, as usual. I have posted my opinion to the broadminded SL cricket fans, who are capable to understand simple logic.
 
",Negative
"
 
@Compton-Effect - We don't thankfully need anyone to partner with Dilshan for Tests. Dilshan retired from tests last year to concentrate on ODI's and T20 leagues around the world.
 
",Neutral
"
 
When you think about the upcoming Test series in Eng, the obvious question is, do we have any opener with experience to partner Dilshan in those conditions? We have Kaushal Silva, who is new. Although, Tharanga had been given just 15 Tests, he had accumulated 713 Test Runs, Averaging 28.52 , 165 HS + 3 x 50+ scores during that short period in Test format.   
 
 
When you consider his ability to stay at the wicket, in any condition, and his recent performances in SL-A, I think Tharanga is a worthwhile option to try out in Tests too, especially in England. 
 
 
His unique record of long partnerships in ODIs, is a Golden Testimony for his ability to stay at the wicket to play a long inning. Which is the prime factor required from a Test batsmen.
 
 
Upul Tharanga is holding the WORLD-RECORD for the MOST number of 200+ PARTNERSHIPS in ODI. He has involved SEVEN times in 200+ PARTNERSHIPS  for SL!. The only other player in the world, who has equaled this World Record, is Aussie player Ricky Ponting
 
",Positive
"
When you consider his ability to stay at the wicket, in any condition, and his recent performances in SL-A, I think Tharanga is a worthwhile option to try out in Tests too, especially in England. 
",Positive
"
Upul Tharanga is holding the WORLD-RECORD for the MOST number of 200+ PARTNERSHIPS in ODI. He has involved SEVEN times in 200+ PARTNERSHIPS  for SL!. The only other player in the world, who has equaled this World Record, is Aussie player Ricky Ponting
",Positive
"
@nickexplore: 
Why are you trying to compare a player like Upul tharanga with such an exceptional track record (spreading over 5000+ ODI runs) with Kithuruwa & Kusal? Remember, this Thranga boy had scored 13 big CENTURIES & 28 Fifty plus scores for SL, in every corner of the world, handling BOUNCE,SEAM, PACE & SPIN equally well.! It seems you don't properly understand what is cricket. In Ireland he had to play the anchor role withstanding that hostile seam bowling, when Kusal vanished within 4 balls and the 2nd wicket also fell pretty quickly. If not for his valuable contribution of being there until the end of hostile morning session, with 24 runs, SL may have lost that ODI to Ireland. Tharanga accomplished what an opener suppose to do in ODIs. This format is entirely different from T20, where you may whack as you wish, since there are 11 players to share the bite in that short spell of 20 overs! 
",Positive
"
 
If Upul Tharanga was in SLs ODI squad I bet he would be selected to open in the 2nd ODI (averages 33.88 with a 174*). Likewise Kithuruwan Vithanage, whose 52* off 24 balls in the T20 vs Sussex  showed just how explosive he can be. Kusal Janith certainly has competition for his spot. If Kusal could just stay in for 10-15 overs, SL would win everytime because he scores so quickly. I know he has licence to attack from the outset but his success rate is just too low. Maybe Tharanga will be recalled for the series against South Africa in SL in July, in which case Sri Lanka A will need a new captain for their England tour.
 
",Positive
"
 
I prefer the same team to play next 2 matches and see. Then bring changes. This is the best 11 for WC in NZ/AU. Hope SL will improve in the next match.
 
",Positive
"
 
Neither Upul Tharanga (24 off 52 balls vs Ireland) nor Kithuruwan Vithanage are in SLs current ODI squad, so the selectors will probably recall Kusal Perera for the 2nd ODI vs England to open with Dilshan and put Thirimanne at 3. Ashan Priyanjan and Chathuranga de Silva provide the selectors with middle-order options should Chandimal and others continue to under-perform, while Ajantha Mendis gives the team the x-factor missing from the bowling attack in the 1st ODI.
 
",Neutral
"
 
Sri Lanka would have given a better show if both teams batted in the same weather conditions.That is natural after the rain ,fast bowlers have very big advantage due to the moisture in the air.Nothing wrong with Sri Lankans.They will come up in second game with adjust to the england conditions.I hope SL should try Upul Thranga to open with Dilshan.One of the openers should play a long game.
 
",Positive
"
 
Mr Andrew-Silva@: As a true fan of Cricket & a well-wisher of motherland SL, I wish to thank you for the valuable insight provided for the betterment of SL Cricket. Your 4 POSTINGS filled with intellectual substance, were the best I have ever seen in a Cricket forum. I wish, we have intellectual people like you among SL cricket administrators, local SL media and our fans. Thank you Sir, for the valuable assessment & input!
 
",Positive
"
 
Agree with Sageleaf. Bouncers are not an issue for Sri Lankan players. They'll use it for their advantage IF the weather is right and score ton of runs.
 
",Positive
"
 
Well...Sri Lanka is not like other countries...try the short ball again with Sri Lanakans and England will regret trying....SL is not scared of the short ball...only thing was the condition suited well for England on Thursday. Sri Lanka did have a bad day in the office..i did not see any player focusing what they had to do. just threw their wickets away. Do not get excited they will bounce back and I'm sure of it. just a little sun needed and they will be fine...SL won a one day series in Australia..and the last limited over games played in South Africa they chased more than 300 runs and won both games...so this is nothing for them...i feel England does not have a good bowling unit...
 
",Positive
"
 
Really woeful batting display by Sri Lnakan  whats going wrong ? there is senior & junior mix up with batting line up but all are not consistent we need good opening partnership then only we can win the remaining matches so try with Tharanga as a opener with dilshan or vithanage all the best next match
 
",Negative
"
 
Sure SL played bad in dowling....but it is still the first game. Give them a chance. One on-off game all are ready to thrash SL team. COME ON....every team has to loose. Let's see what is going to happen in next game.
 
",Positive
"
 
Kavum, well said. We need to get rid of Malinga from the ODI team, he's a one trick pony only good for T20's. He also seems to have issues with Angelo, this T20 captaincy thing has gone to his head in a bad way. 
 
 
Mahela, Sanga and Dilshan are the new Sanaths(sadly, three not one) in the team that overstayed their welcome in a format doesn't suit them anymore.
 
",Negative
"
Mahela, Sanga and Dilshan are the new Sanaths(sadly, three not one) in the team that overstayed their welcome in a format doesn't suit them anymore.
",Negative
"
@Christopher De J Seneviratne: Amazing to see some comments like this! When did this happen man? Kusal was a throughout burden for other batsmen in ODIs, outside Bangladesh. Please open your eyes and look at the Reality with an open mind! Can you justify your point? Kusal's Disgusting ODI batting Average of 2.9 on seaming fast-decks in Eng/Ireland/WI (since June 2013) & poor overall average of 14.2 from 21 Innings-without Bangladesh in all ODIs! 
",Negative
"
 
Kusal does not have the technique for English or Australian pitches - The selectors should consider CHAMARA KAPUGEDERA and BHANUKA RAJAPAKSHE , both of whom are explosive players and can bowl a few overs . 
 
 
No one ( except Aravinda De Silva ) has flayed an express Brett Lee on hard pitches down under .
 
",Negative
"
No one ( except Aravinda De Silva ) has flayed an express Brett Lee on hard pitches down under .
",Neutral
"
I think the weather did not help the SL at all. It was difficult match to win at least our guys should try to get the condition by batting sensibly which they did not do will might have impact on future matches well. If Kusal is going play next world cup he should be opening regardless of warming up match results. Kusal job is get 25 - 30 runs in 1-5 overs that help the down to order take their time to adjust to the condition and bat long innings. That has been our strategy and should continue same.
",Positive
"
Those clamouring for Upul Tharanga's inclusion in SLs Test and ODI teams certainly have a point and the compelling statistics to back it up. Tharanga scored two centuries for Sri Lanka against the England Lions in February: 116 at Dambulla and an impressive 149 at the Premadasa. He has not been forgotten by the selectors though, as he is captain of SL A for their England tour in mid-July. If he again does well, he may well be recalled to play Tests and ODIs against Pakistan in SL in August. Then maybe a place for Tharanga in SLs World Cup squad, especially as Kusal Perera is not convincing the selectors at the moment. As for the Tests, Kaushal Silva and Dimuth Karunaratne are the selectors first choice openers, but Tharanga is well in the reckoning.
",Positive
"
1st ODI showed again, the VALUE of MISSING EXPERIENCE at The TOP!  SL missing the services of a stable, EXPERIENCED OPENER, who can stem the side and play a long inning in these conditions! Opener should be able to stay there, until the middle order is exposed (min. 25 ov), while Dilshan is making the initial impact from one end. Otherwise, its going to be a real burden for others in front/middleorder, as repeatedly seen during the past 10 months! Middle order cannot handle this pressure as they did in subcontinent The only SL opener who can prevent this is Tharanga. His track record proves it! 
",Positive
"
120 R - 76.92S/R  v Eng-Lord's(Thar 48.4 ov)
17 R-   56.66 S/R v Eng-Oval (Thar 9.0 ov)		
41 R -  95.34 S/R  v Eng-Chester-(Thar 16.4 ov)	
60 R-   75.00 S/R  v Eng-Manchester(Thar 24.5 ov),	
109 R- 106.86S/R v Eng-Leeds (Tha 31.5 ov)
",Neutral
"
It's disappointing the author doesn't give England credit for their performance in the same way he did for SL in the T20. SL played as best they could yesterday and England were too good for them.
",Negative
"
Yet another woeful batting display. Sanga's shot was a terrible cross bat shot played away from the body.The top order is brittle with nothing to fall back on unlike in earlier times.Why on earth don't they play Kaushal Silva as an opening bat in the 50 over format? He is a batsman with a solid technique and a brilliant fielder.
His career will be ruined by playing him in only tests which are few and far between. Sidat Wettimuni was ruined by this approach.As for the bowling they don't know how to change when the going got tough- continued bowling in the slot
when they should have bowled the rising ball at face & chest height
",Negative
"
@cricfan100 totally agree with you. Chandimal will only deliver once in a blue moon batting at no.6. By nature, he is best placed at no.4, which is stubornly occupied by out of form Mahela. Chandimal's avg at no.3 and 4 is miles higher than his career avg, which was devastated by management demoting him down to no.6. It has ruined his confidence, and may end up ruining his career if they keep him there...
",Negative
"
Why Rangana Herath not Playing . He is going to be sri lankas main spinner for the world cup. And he has most experience in england conditions. I dont think he is being rested for test... what a joke....
",Negative
"
I think this is a very timely article. Lot of fans here have pointed out that we shouldn't read much into this based on one bad performance. But these weaknesses in the batting department have been there for last couple of years, somehow they were covered up because we were winning due to excellent bowling and ground fielding. Sangakkara and mahela should have moved down the order long time ago. Giving number three to either thiri or chandi, which never happened. Chandimal' s batting style doesn't suit his batting position at all. He could be an excellent no 3 batsman but he is not a good no:6. Either you play him top of the order or you don't play him at all. 
To be frank kusal has been more consistent than mahela in the shorter format in the recent past. Mahela scored his first ODI 50 after a good year and half in the last Asia cup final. And you don't know how long it will take him to score the next. When the great mahela himself is inconsistent why so much talk  about kusal.
",Negative
"
I still believe that SL should have added Upul Tharanga at least in the squad, if not in the playing XI. This gives the back up option of having a condition known opener. ..... The other thing is, SL should give all the players a chance to play at least a game in these alien conditions in the process of preparation for WC 2015, without considering much of the out come of the games. ..... Selectors also should emphasize that Kusal's role is not just hitting run a ball 10-15 and getting out, he should be able to perform consistently without worrying of being Jayasuriya. .... ! Good Luck SL
",Positive
"
Good one AFF. Were you named after Castro?
",Positive
"
In bowling even Isuru Udana managed to bowl averagely faster than the contemporary Malinga. Even if he can be made to listen to Vass or Pillock (at the Mumbai Indians), he does not seem to have the noodle to absorb advice. Lakmal is better material to work with since he has some pace. Kula is sadly just an also-ran (albeit slowly) and his away swinger just a myth. On true pitches with reasonable pace and bounce SL's magic men are just bad street conjurers. 
",Negative
"
 
Once again, we have the fair weather SL supporters looking for changes after one game. Nobody, including Andrew Fernando, saw slowing reflexes when Dilshan batted in the T20 International. Thirimanne got a good ball, as did Sangakkara. Kusal Perera does not at this stage, have the technique and shot selection to open the innings in England. Vithanage is promising, but one swallow does not a summer make. If the team is going to be selected on one game performances, we will have chaos, not teamwork. The match was lost in the last ten overs of England's innings. Changes may be needed because of pitch conditions, but, not on the basis of one game performances.
 
",Positive
"
 
I can't find any reason why Upul Tharanga is not in the current squad!
Pls check the stats given by Mr. Andrew_Silva. Also, his skills and temperament is terrific. If we want to perform well and challenge for the 2015 world cup title in Australia and New Zealand, we have to select the best available team from now and fine tune each player and their combinations.
 
",Negative
"
 
Why SL desperately need an experienced Opener?  In addition to the posting I sent just now, here are some more facts to prove our best option's current batting form: Tharang has steadily maintained his batting form to date, with Two recent Centuries against Eng-A side (two months ago) and Centuries in recent domestic games plus 24 valuable runs in the solitary ODI given in Ireland last week, withstanding a hostile attack of seam bowling in a spring morning session. Worthwhile reminding, just before he was dropped from the national side, Tharanga had scored an unbeaten 174* on an extremely Bouncy fast track, in Kingston, WI July 2013. His ODI  form at that point, (most recent 12 months) July 2012 to the day he was dropped in Aug 2013, Tharanga had played 20 ODIs - 2 n/o,  & accumulated 567 Runs at an Av 31.5 at home & away on lively decks! Therefore, there is no issue at all, with his current form. Please read my previous posting for some interesting performance Stats on fast -decks.
 
",Positive
"
 
As I have said many times before, without an experienced OPENER, SL will constantly have a massive problem in ODIs outside subcontinent!  Among the current players, Tharanga is the most Experienced, most Consistent Opening Batsmen to tackle the conditions that we saw today in Eng. He holds the Highest Batting Average (69.4) in Eng for a SL player. He has the HIGHEST overall Batting Average (34.5) for a SL player in countries (Eng, Aus, WI, SA, NZ ) on Seaming, Bouncy Fast- Decks! He had played 51 innings, scoring 1687 Runs (with 2 N/O) maintaining almost 35 runs per inning Average!
 
 
in England -         5 Ing-   347 R -120 HS-  Av 69.40
in West Indies  - 18 Ing- 571 R- 174*HS -  Av 33.58	
in South Africa -  5 Ing-  176 R-  66 HS  -  Av 35.20	
in Australia	-  15 Ing- 329 R-  86*HS  -Av 23.50
In New Zealand -  8 Ing- 264 R- 103 HS -  Av 33.00  
I can't believe how SLC, & SL Media can overlook, such a valuable young player (a humble guy)? No one can deny FACTS & STATS, HE IS THE BEST..!!!
 
",Positive
